team,wins,losses,champion,finals,conference_finals,second_round,playoffs,simulation_date,week_number,games_completed,games_remaining,season_progress
DET,39.890625,42.109375,0.0,0.015625,0.03125,0.09375,0.671875,2025-02-10,17,780,540,0.5909090909090909
SAS,36.46875,45.53125,0.0,0.015625,0.03125,0.03125,0.046875,2025-02-10,17,780,540,0.5909090909090909
LAC,45.0,37.0,0.0,0.0,0.046875,0.15625,0.609375,2025-02-10,17,780,540,0.5909090909090909
ATL,38.859375,43.140625,0.0,0.0,0.046875,0.125,0.484375,2025-02-10,17,780,540,0.5909090909090909
GSW,40.625,41.375,0.0,0.0,0.0,0.09375,0.28125,2025-02-10,17,780,540,0.5909090909090909
CHI,33.9375,48.0625,0.0,0.0,0.0,0.046875,0.21875,2025-02-10,17,780,540,0.5909090909090909
POR,34.0,48.0,0.0,0.0,0.0,0.03125,0.03125,2025-02-10,17,780,540,0.5909090909090909
TOR,28.53125,53.46875,0.0,0.0,0.0,0.0,0.0,2025-02-10,17,780,540,0.5909090909090909
BRK,28.15625,53.84375,0.0,0.0,0.0,0.0,0.0,2025-02-10,17,780,540,0.5909090909090909
NOP,24.40625,57.59375,0.0,0.0,0.0,0.0,0.0,2025-02-10,17,780,540,0.5909090909090909
CHO,24.203125,57.796875,0.0,0.0,0.0,0.0,0.0,2025-02-10,17,780,540,0.5909090909090909
UTA,22.65625,59.34375,0.0,0.0,0.0,0.0,0.0,2025-02-10,17,780,540,0.5909090909090909
WAS,18.953125,63.046875,0.0,0.0,0.0,0.0,0.0,2025-02-10,17,780,540,0.5909090909090909
BOS,58.625,23.375,0.25,0.453125,0.609375,0.796875,1.0,2025-02-17,18,814,506,0.6166666666666667
OKC,63.75,18.25,0.21875,0.28125,0.46875,0.6875,1.0,2025-02-17,18,814,506,0.6166666666666667
CLE,61.734375,20.265625,0.109375,0.1875,0.40625,0.59375,1.0,2025-02-17,18,814,506,0.6166666666666667
MIN,46.234375,35.765625,0.109375,0.125,0.328125,0.53125,0.796875,2025-02-17,18,814,506,0.6166666666666667
DAL,44.875,37.125,0.046875,0.140625,0.1875,0.390625,0.75,2025-02-17,18,814,506,0.6166666666666667
MIL,44.265625,37.734375,0.046875,0.09375,0.21875,0.375,0.921875,2025-02-17,18,814,506,0.6166666666666667
IND,47.046875,34.953125,0.03125,0.0625,0.21875,0.671875,0.984375,2025-02-17,18,814,506,0.6166666666666667
HOU,48.953125,33.046875,0.03125,0.0625,0.171875,0.421875,1.0,2025-02-17,18,814,506,0.6166666666666667
NYK,52.234375,29.765625,0.015625,0.140625,0.28125,0.65625,1.0,2025-02-17,18,814,506,0.6166666666666667
MEM,52.421875,29.578125,0.015625,0.109375,0.25,0.53125,1.0,2025-02-17,18,814,506,0.6166666666666667
DEN,51.75,30.25,0.015625,0.078125,0.140625,0.34375,1.0,2025-02-17,18,814,506,0.6166666666666667
SAC,41.640625,40.359375,0.015625,0.078125,0.140625,0.265625,0.390625,2025-02-17,18,814,506,0.6166666666666667
GSW,42.171875,39.828125,0.015625,0.046875,0.078125,0.171875,0.296875,2025-02-17,18,814,506,0.6166666666666667
LAL,47.328125,34.671875,0.015625,0.03125,0.109375,0.359375,0.875,2025-02-17,18,814,506,0.6166666666666667
ORL,39.875,42.125,0.015625,0.03125,0.0625,0.15625,0.5625,2025-02-17,18,814,506,0.6166666666666667
ATL,38.9375,43.0625,0.015625,0.015625,0.0625,0.25,0.609375,2025-02-17,18,814,506,0.6166666666666667
MIA,40.0,42.0,0.015625,0.015625,0.046875,0.203125,0.671875,2025-02-17,18,814,506,0.6166666666666667
SAS,36.328125,45.671875,0.015625,0.015625,0.03125,0.046875,0.078125,2025-02-17,18,814,506,0.6166666666666667
LAC,44.640625,37.359375,0.0,0.03125,0.09375,0.203125,0.6875,2025-02-17,18,814,506,0.6166666666666667
DET,42.296875,39.703125,0.0,0.0,0.0625,0.203125,0.90625,2025-02-17,18,814,506,0.6166666666666667
PHI,34.640625,47.359375,0.0,0.0,0.03125,0.078125,0.265625,2025-02-17,18,814,506,0.6166666666666667
PHO,38.921875,43.078125,0.0,0.0,0.0,0.03125,0.109375,2025-02-17,18,814,506,0.6166666666666667
TOR,28.828125,53.171875,0.0,0.0,0.0,0.015625,0.03125,2025-02-17,18,814,506,0.6166666666666667
POR,33.59375,48.40625,0.0,0.0,0.0,0.015625,0.015625,2025-02-17,18,814,506,0.6166666666666667
BRK,29.359375,52.640625,0.0,0.0,0.0,0.0,0.03125,2025-02-17,18,814,506,0.6166666666666667
CHI,32.015625,49.984375,0.0,0.0,0.0,0.0,0.015625,2025-02-17,18,814,506,0.6166666666666667
NOP,24.046875,57.953125,0.0,0.0,0.0,0.0,0.0,2025-02-17,18,814,506,0.6166666666666667
UTA,23.484375,58.515625,0.0,0.0,0.0,0.0,0.0,2025-02-17,18,814,506,0.6166666666666667
CHO,21.9375,60.0625,0.0,0.0,0.0,0.0,0.0,2025-02-17,18,814,506,0.6166666666666667
WAS,18.0625,63.9375,0.0,0.0,0.0,0.0,0.0,2025-02-17,18,814,506,0.6166666666666667
BOS,58.90625,23.09375,0.28125,0.359375,0.625,0.828125,1.0,2025-02-24,19,848,472,0.6424242424242425
OKC,64.359375,17.640625,0.234375,0.453125,0.609375,0.765625,1.0,2025-02-24,19,848,472,0.6424242424242425
CLE,63.078125,18.921875,0.15625,0.25,0.375,0.640625,1.0,2025-02-24,19,848,472,0.6424242424242425
DAL,43.96875,38.03125,0.046875,0.125,0.21875,0.4375,0.71875,2025-02-24,19,848,472,0.6424242424242425
NYK,51.75,30.25,0.046875,0.109375,0.1875,0.59375,1.0,2025-02-24,19,848,472,0.6424242424242425
MEM,51.28125,30.71875,0.046875,0.078125,0.15625,0.5625,0.984375,2025-02-24,19,848,472,0.6424242424242425
IND,47.96875,34.03125,0.03125,0.125,0.265625,0.59375,0.984375,2025-02-24,19,848,472,0.6424242424242425
DEN,51.640625,30.359375,0.03125,0.125,0.265625,0.421875,0.984375,2025-02-24,19,848,472,0.6424242424242425
DET,43.09375,38.90625,0.03125,0.03125,0.171875,0.28125,0.875,2025-02-24,19,848,472,0.6424242424242425
HOU,48.875,33.125,0.015625,0.0625,0.203125,0.4375,0.96875,2025-02-24,19,848,472,0.6424242424242425
LAL,48.484375,33.515625,0.015625,0.0625,0.09375,0.328125,0.90625,2025-02-24,19,848,472,0.6424242424242425
MIL,45.09375,36.90625,0.015625,0.03125,0.1875,0.5,1.0,2025-02-24,19,848,472,0.6424242424242425
MIN,45.421875,36.578125,0.015625,0.015625,0.28125,0.5625,0.859375,2025-02-24,19,848,472,0.6424242424242425
ATL,37.53125,44.46875,0.015625,0.015625,0.03125,0.140625,0.53125,2025-02-24,19,848,472,0.6424242424242425
PHI,33.171875,48.828125,0.015625,0.015625,0.015625,0.0625,0.140625,2025-02-24,19,848,472,0.6424242424242425
MIA,39.59375,42.40625,0.0,0.03125,0.09375,0.15625,0.65625,2025-02-24,19,848,472,0.6424242424242425
GSW,43.34375,38.65625,0.0,0.03125,0.078125,0.21875,0.59375,2025-02-24,19,848,472,0.6424242424242425
LAC,44.25,37.75,0.0,0.03125,0.0625,0.171875,0.65625,2025-02-24,19,848,472,0.6424242424242425
ORL,39.421875,42.578125,0.0,0.03125,0.046875,0.1875,0.6875,2025-02-24,19,848,472,0.6424242424242425
SAC,40.53125,41.46875,0.0,0.015625,0.03125,0.0625,0.1875,2025-02-24,19,848,472,0.6424242424242425
PHO,38.015625,43.984375,0.0,0.0,0.0,0.03125,0.109375,2025-02-24,19,848,472,0.6424242424242425
TOR,29.234375,52.765625,0.0,0.0,0.0,0.015625,0.03125,2025-02-24,19,848,472,0.6424242424242425
CHI,31.765625,50.234375,0.0,0.0,0.0,0.0,0.078125,2025-02-24,19,848,472,0.6424242424242425
SAS,36.453125,45.546875,0.0,0.0,0.0,0.0,0.03125,2025-02-24,19,848,472,0.6424242424242425
BRK,30.203125,51.796875,0.0,0.0,0.0,0.0,0.015625,2025-02-24,19,848,472,0.6424242424242425
POR,33.8125,48.1875,0.0,0.0,0.0,0.0,0.0,2025-02-24,19,848,472,0.6424242424242425
NOP,24.578125,57.421875,0.0,0.0,0.0,0.0,0.0,2025-02-24,19,848,472,0.6424242424242425
UTA,24.015625,57.984375,0.0,0.0,0.0,0.0,0.0,2025-02-24,19,848,472,0.6424242424242425
CHO,23.171875,58.828125,0.0,0.0,0.0,0.0,0.0,2025-02-24,19,848,472,0.6424242424242425
WAS,16.984375,65.015625,0.0,0.0,0.0,0.0,0.0,2025-02-24,19,848,472,0.6424242424242425
BOS,57.65625,24.34375,0.3125,0.5,0.640625,0.875,1.0,2025-03-03,20,902,418,0.6833333333333333
OKC,64.46875,17.53125,0.203125,0.328125,0.484375,0.8125,1.0,2025-03-03,20,902,418,0.6833333333333333
CLE,64.25,17.75,0.109375,0.21875,0.484375,0.765625,1.0,2025-03-03,20,902,418,0.6833333333333333
LAL,50.609375,31.390625,0.109375,0.203125,0.328125,0.71875,1.0,2025-03-03,20,902,418,0.6833333333333333
MEM,50.25,31.75,0.03125,0.15625,0.28125,0.53125,1.0,2025-03-03,20,902,418,0.6833333333333333
NYK,52.1875,29.8125,0.03125,0.0625,0.203125,0.53125,1.0,2025-03-03,20,902,418,0.6833333333333333
MIA,39.46875,42.53125,0.03125,0.0625,0.09375,0.171875,0.703125,2025-03-03,20,902,418,0.6833333333333333
SAC,42.96875,39.03125,0.03125,0.046875,0.109375,0.1875,0.5,2025-03-03,20,902,418,0.6833333333333333
GSW,44.421875,37.578125,0.03125,0.03125,0.09375,0.28125,0.6875,2025-03-03,20,902,418,0.6833333333333333
DEN,51.75,30.25,0.015625,0.078125,0.21875,0.4375,1.0,2025-03-03,20,902,418,0.6833333333333333
MIL,46.21875,35.78125,0.015625,0.078125,0.203125,0.546875,0.984375,2025-03-03,20,902,418,0.6833333333333333
HOU,47.84375,34.15625,0.015625,0.046875,0.140625,0.3125,0.9375,2025-03-03,20,902,418,0.6833333333333333
DAL,43.15625,38.84375,0.015625,0.046875,0.109375,0.203125,0.46875,2025-03-03,20,902,418,0.6833333333333333
DET,44.328125,37.671875,0.015625,0.03125,0.09375,0.328125,0.953125,2025-03-03,20,902,418,0.6833333333333333
IND,47.671875,34.328125,0.015625,0.015625,0.171875,0.546875,1.0,2025-03-03,20,902,418,0.6833333333333333
ATL,37.8125,44.1875,0.015625,0.015625,0.046875,0.0625,0.5,2025-03-03,20,902,418,0.6833333333333333
MIN,45.640625,36.359375,0.0,0.046875,0.21875,0.4375,0.875,2025-03-03,20,902,418,0.6833333333333333
PHI,32.578125,49.421875,0.0,0.015625,0.046875,0.0625,0.1875,2025-03-03,20,902,418,0.6833333333333333
LAC,43.5,38.5,0.0,0.015625,0.015625,0.078125,0.5,2025-03-03,20,902,418,0.6833333333333333
CHI,33.0,49.0,0.0,0.0,0.015625,0.03125,0.125,2025-03-03,20,902,418,0.6833333333333333
ORL,38.15625,43.84375,0.0,0.0,0.0,0.0625,0.53125,2025-03-03,20,902,418,0.6833333333333333
TOR,29.25,52.75,0.0,0.0,0.0,0.015625,0.015625,2025-03-03,20,902,418,0.6833333333333333
SAS,35.28125,46.71875,0.0,0.0,0.0,0.0,0.015625,2025-03-03,20,902,418,0.6833333333333333
POR,35.078125,46.921875,0.0,0.0,0.0,0.0,0.015625,2025-03-03,20,902,418,0.6833333333333333
PHO,36.984375,45.015625,0.0,0.0,0.0,0.0,0.0,2025-03-03,20,902,418,0.6833333333333333
BRK,27.8125,54.1875,0.0,0.0,0.0,0.0,0.0,2025-03-03,20,902,418,0.6833333333333333
NOP,25.640625,56.359375,0.0,0.0,0.0,0.0,0.0,2025-03-03,20,902,418,0.6833333333333333
UTA,22.75,59.25,0.0,0.0,0.0,0.0,0.0,2025-03-03,20,902,418,0.6833333333333333
CHO,21.234375,60.765625,0.0,0.0,0.0,0.0,0.0,2025-03-03,20,902,418,0.6833333333333333
WAS,18.03125,63.96875,0.0,0.0,0.0,0.0,0.0,2025-03-03,20,902,418,0.6833333333333333
BOS,58.90625,23.09375,0.28125,0.4375,0.609375,0.8125,1.0,2025-03-10,21,956,364,0.7242424242424242
OKC,65.78125,16.21875,0.140625,0.28125,0.53125,0.84375,1.0,2025-03-10,21,956,364,0.7242424242424242
CLE,65.5,16.5,0.09375,0.15625,0.421875,0.75,1.0,2025-03-10,21,956,364,0.7242424242424242
IND,46.34375,35.65625,0.078125,0.140625,0.265625,0.609375,1.0,2025-03-10,21,956,364,0.7242424242424242
DEN,51.6875,30.3125,0.078125,0.109375,0.234375,0.453125,1.0,2025-03-10,21,956,364,0.7242424242424242
MIN,46.953125,35.046875,0.0625,0.25,0.375,0.640625,0.890625,2025-03-10,21,956,364,0.7242424242424242
NYK,50.859375,31.140625,0.046875,0.09375,0.125,0.515625,1.0,2025-03-10,21,956,364,0.7242424242424242
DET,44.953125,37.046875,0.046875,0.0625,0.171875,0.359375,0.984375,2025-03-10,21,956,364,0.7242424242424242
LAL,50.5,31.5,0.03125,0.078125,0.171875,0.5,0.984375,2025-03-10,21,956,364,0.7242424242424242
MIL,46.265625,35.734375,0.03125,0.0625,0.203125,0.4375,1.0,2025-03-10,21,956,364,0.7242424242424242
DAL,40.9375,41.0625,0.03125,0.046875,0.0625,0.078125,0.296875,2025-03-10,21,956,364,0.7242424242424242
MIA,38.5625,43.4375,0.03125,0.03125,0.125,0.234375,0.625,2025-03-10,21,956,364,0.7242424242424242
LAC,43.9375,38.0625,0.03125,0.03125,0.046875,0.140625,0.578125,2025-03-10,21,956,364,0.7242424242424242
MEM,49.890625,32.109375,0.015625,0.109375,0.21875,0.375,0.984375,2025-03-10,21,956,364,0.7242424242424242
SAC,43.359375,38.640625,0.0,0.03125,0.171875,0.28125,0.515625,2025-03-10,21,956,364,0.7242424242424242
HOU,49.40625,32.59375,0.0,0.03125,0.109375,0.4375,1.0,2025-03-10,21,956,364,0.7242424242424242
GSW,45.5625,36.4375,0.0,0.03125,0.078125,0.21875,0.703125,2025-03-10,21,956,364,0.7242424242424242
ORL,37.71875,44.28125,0.0,0.015625,0.046875,0.09375,0.453125,2025-03-10,21,956,364,0.7242424242424242
ATL,39.265625,42.734375,0.0,0.0,0.03125,0.09375,0.578125,2025-03-10,21,956,364,0.7242424242424242
PHI,31.609375,50.390625,0.0,0.0,0.0,0.078125,0.140625,2025-03-10,21,956,364,0.7242424242424242
PHO,37.71875,44.28125,0.0,0.0,0.0,0.03125,0.03125,2025-03-10,21,956,364,0.7242424242424242
CHI,33.71875,48.28125,0.0,0.0,0.0,0.015625,0.203125,2025-03-10,21,956,364,0.7242424242424242
SAS,35.28125,46.71875,0.0,0.0,0.0,0.0,0.015625,2025-03-10,21,956,364,0.7242424242424242
TOR,28.984375,53.015625,0.0,0.0,0.0,0.0,0.015625,2025-03-10,21,956,364,0.7242424242424242
POR,34.84375,47.15625,0.0,0.0,0.0,0.0,0.0,2025-03-10,21,956,364,0.7242424242424242
BRK,26.875,55.125,0.0,0.0,0.0,0.0,0.0,2025-03-10,21,956,364,0.7242424242424242
NOP,24.0,58.0,0.0,0.0,0.0,0.0,0.0,2025-03-10,21,956,364,0.7242424242424242
UTA,20.921875,61.078125,0.0,0.0,0.0,0.0,0.0,2025-03-10,21,956,364,0.7242424242424242
CHO,20.359375,61.640625,0.0,0.0,0.0,0.0,0.0,2025-03-10,21,956,364,0.7242424242424242
WAS,19.296875,62.703125,0.0,0.0,0.0,0.0,0.0,2025-03-10,21,956,364,0.7242424242424242
BOS,58.890625,23.109375,0.234375,0.328125,0.515625,0.8125,1.0,2025-03-17,22,1012,308,0.7666666666666667
OKC,66.03125,15.96875,0.203125,0.359375,0.5,0.734375,1.0,2025-03-17,22,1012,308,0.7666666666666667
CLE,66.09375,15.90625,0.171875,0.28125,0.53125,0.828125,1.0,2025-03-17,22,1012,308,0.7666666666666667
HOU,50.453125,31.546875,0.078125,0.09375,0.171875,0.453125,0.984375,2025-03-17,22,1012,308,0.7666666666666667
LAL,49.25,32.75,0.0625,0.09375,0.21875,0.484375,0.984375,2025-03-17,22,1012,308,0.7666666666666667
NYK,51.640625,30.359375,0.046875,0.171875,0.3125,0.5625,1.0,2025-03-17,22,1012,308,0.7666666666666667
MIN,48.15625,33.84375,0.046875,0.125,0.21875,0.578125,0.890625,2025-03-17,22,1012,308,0.7666666666666667
DEN,51.40625,30.59375,0.03125,0.125,0.296875,0.515625,1.0,2025-03-17,22,1012,308,0.7666666666666667
GSW,47.578125,34.421875,0.03125,0.078125,0.203125,0.484375,0.90625,2025-03-17,22,1012,308,0.7666666666666667
DET,43.90625,38.09375,0.03125,0.078125,0.109375,0.40625,0.984375,2025-03-17,22,1012,308,0.7666666666666667
MEM,50.515625,31.484375,0.015625,0.09375,0.203125,0.390625,0.984375,2025-03-17,22,1012,308,0.7666666666666667
MIL,46.3125,35.6875,0.015625,0.046875,0.265625,0.640625,1.0,2025-03-17,22,1012,308,0.7666666666666667
ATL,38.4375,43.5625,0.015625,0.015625,0.0625,0.15625,0.484375,2025-03-17,22,1012,308,0.7666666666666667
DAL,38.71875,43.28125,0.015625,0.015625,0.03125,0.0625,0.171875,2025-03-17,22,1012,308,0.7666666666666667
IND,46.109375,35.890625,0.0,0.078125,0.140625,0.390625,1.0,2025-03-17,22,1012,308,0.7666666666666667
POR,34.5625,47.4375,0.0,0.015625,0.015625,0.015625,0.015625,2025-03-17,22,1012,308,0.7666666666666667
LAC,45.171875,36.828125,0.0,0.0,0.09375,0.171875,0.6875,2025-03-17,22,1012,308,0.7666666666666667
MIA,36.3125,45.6875,0.0,0.0,0.046875,0.078125,0.453125,2025-03-17,22,1012,308,0.7666666666666667
SAC,41.40625,40.59375,0.0,0.0,0.03125,0.09375,0.34375,2025-03-17,22,1012,308,0.7666666666666667
CHI,34.75,47.25,0.0,0.0,0.015625,0.0625,0.328125,2025-03-17,22,1012,308,0.7666666666666667
PHO,37.140625,44.859375,0.0,0.0,0.015625,0.015625,0.03125,2025-03-17,22,1012,308,0.7666666666666667
ORL,38.796875,43.203125,0.0,0.0,0.0,0.0625,0.71875,2025-03-17,22,1012,308,0.7666666666666667
PHI,30.140625,51.859375,0.0,0.0,0.0,0.0,0.03125,2025-03-17,22,1012,308,0.7666666666666667
SAS,34.4375,47.5625,0.0,0.0,0.0,0.0,0.0,2025-03-17,22,1012,308,0.7666666666666667
TOR,30.3125,51.6875,0.0,0.0,0.0,0.0,0.0,2025-03-17,22,1012,308,0.7666666666666667
BRK,27.796875,54.203125,0.0,0.0,0.0,0.0,0.0,2025-03-17,22,1012,308,0.7666666666666667
NOP,23.65625,58.34375,0.0,0.0,0.0,0.0,0.0,2025-03-17,22,1012,308,0.7666666666666667
CHO,21.71875,60.28125,0.0,0.0,0.0,0.0,0.0,2025-03-17,22,1012,308,0.7666666666666667
WAS,20.5,61.5,0.0,0.0,0.0,0.0,0.0,2025-03-17,22,1012,308,0.7666666666666667
UTA,19.796875,62.203125,0.0,0.0,0.0,0.0,0.0,2025-03-17,22,1012,308,0.7666666666666667
BOS,59.640625,22.359375,0.25,0.453125,0.609375,0.8125,1.0,2025-03-24,23,1065,255,0.8068181818181818
OKC,67.21875,14.78125,0.171875,0.28125,0.4375,0.671875,1.0,2025-03-24,23,1065,255,0.8068181818181818
MEM,48.375,33.625,0.078125,0.125,0.171875,0.34375,0.90625,2025-03-24,23,1065,255,0.8068181818181818
HOU,51.046875,30.953125,0.078125,0.09375,0.1875,0.515625,1.0,2025-03-24,23,1065,255,0.8068181818181818
DEN,51.109375,30.890625,0.0625,0.125,0.3125,0.5,1.0,2025-03-24,23,1065,255,0.8068181818181818
LAC,45.9375,36.0625,0.0625,0.09375,0.140625,0.28125,0.75,2025-03-24,23,1065,255,0.8068181818181818
CLE,64.28125,17.71875,0.046875,0.15625,0.453125,0.796875,1.0,2025-03-24,23,1065,255,0.8068181818181818
LAL,48.859375,33.140625,0.046875,0.09375,0.234375,0.53125,0.96875,2025-03-24,23,1065,255,0.8068181818181818
DET,44.90625,37.09375,0.046875,0.09375,0.203125,0.421875,0.984375,2025-03-24,23,1065,255,0.8068181818181818
MIN,47.296875,34.703125,0.03125,0.109375,0.328125,0.53125,0.953125,2025-03-24,23,1065,255,0.8068181818181818
NYK,50.890625,31.109375,0.03125,0.0625,0.171875,0.484375,1.0,2025-03-24,23,1065,255,0.8068181818181818
MIL,46.703125,35.296875,0.03125,0.046875,0.15625,0.453125,1.0,2025-03-24,23,1065,255,0.8068181818181818
ORL,38.953125,43.046875,0.03125,0.03125,0.046875,0.125,0.765625,2025-03-24,23,1065,255,0.8068181818181818
GSW,47.15625,34.84375,0.015625,0.078125,0.15625,0.46875,0.875,2025-03-24,23,1065,255,0.8068181818181818
ATL,40.03125,41.96875,0.015625,0.03125,0.0625,0.15625,0.640625,2025-03-24,23,1065,255,0.8068181818181818
IND,47.828125,34.171875,0.0,0.109375,0.265625,0.609375,1.0,2025-03-24,23,1065,255,0.8068181818181818
MIA,35.453125,46.546875,0.0,0.015625,0.03125,0.078125,0.234375,2025-03-24,23,1065,255,0.8068181818181818
SAC,40.625,41.375,0.0,0.0,0.015625,0.078125,0.28125,2025-03-24,23,1065,255,0.8068181818181818
PHO,38.640625,43.359375,0.0,0.0,0.015625,0.0625,0.171875,2025-03-24,23,1065,255,0.8068181818181818
CHI,36.546875,45.453125,0.0,0.0,0.0,0.0625,0.375,2025-03-24,23,1065,255,0.8068181818181818
DAL,38.90625,43.09375,0.0,0.0,0.0,0.015625,0.078125,2025-03-24,23,1065,255,0.8068181818181818
POR,36.421875,45.578125,0.0,0.0,0.0,0.0,0.015625,2025-03-24,23,1065,255,0.8068181818181818
SAS,35.953125,46.046875,0.0,0.0,0.0,0.0,0.0,2025-03-24,23,1065,255,0.8068181818181818
TOR,29.671875,52.328125,0.0,0.0,0.0,0.0,0.0,2025-03-24,23,1065,255,0.8068181818181818
PHI,28.53125,53.46875,0.0,0.0,0.0,0.0,0.0,2025-03-24,23,1065,255,0.8068181818181818
BRK,27.0,55.0,0.0,0.0,0.0,0.0,0.0,2025-03-24,23,1065,255,0.8068181818181818
NOP,22.875,59.125,0.0,0.0,0.0,0.0,0.0,2025-03-24,23,1065,255,0.8068181818181818
CHO,21.28125,60.71875,0.0,0.0,0.0,0.0,0.0,2025-03-24,23,1065,255,0.8068181818181818
UTA,19.171875,62.828125,0.0,0.0,0.0,0.0,0.0,2025-03-24,23,1065,255,0.8068181818181818
WAS,18.6875,63.3125,0.0,0.0,0.0,0.0,0.0,2025-03-24,23,1065,255,0.8068181818181818
BOS,60.734375,21.265625,0.34375,0.484375,0.703125,0.828125,1.0,2025-03-31,24,1117,203,0.8462121212121212
OKC,67.75,14.25,0.25,0.40625,0.609375,0.828125,1.0,2025-03-31,24,1117,203,0.8462121212121212
CLE,64.390625,17.609375,0.140625,0.140625,0.40625,0.671875,1.0,2025-03-31,24,1117,203,0.8462121212121212
DEN,51.171875,30.828125,0.046875,0.140625,0.296875,0.484375,1.0,2025-03-31,24,1117,203,0.8462121212121212
MIN,47.46875,34.53125,0.03125,0.109375,0.265625,0.609375,0.890625,2025-03-31,24,1117,203,0.8462121212121212
GSW,47.25,34.75,0.03125,0.09375,0.21875,0.46875,0.890625,2025-03-31,24,1117,203,0.8462121212121212
CHI,37.34375,44.65625,0.03125,0.0625,0.09375,0.1875,0.421875,2025-03-31,24,1117,203,0.8462121212121212
ORL,39.375,42.625,0.03125,0.046875,0.09375,0.140625,0.578125,2025-03-31,24,1117,203,0.8462121212121212
MEM,48.09375,33.90625,0.03125,0.03125,0.078125,0.421875,0.921875,2025-03-31,24,1117,203,0.8462121212121212
MIL,44.75,37.25,0.015625,0.09375,0.1875,0.578125,1.0,2025-03-31,24,1117,203,0.8462121212121212
HOU,52.75,29.25,0.015625,0.078125,0.203125,0.46875,1.0,2025-03-31,24,1117,203,0.8462121212121212
DET,45.46875,36.53125,0.015625,0.078125,0.15625,0.296875,1.0,2025-03-31,24,1117,203,0.8462121212121212
SAC,39.640625,42.359375,0.015625,0.015625,0.015625,0.015625,0.15625,2025-03-31,24,1117,203,0.8462121212121212
LAL,48.890625,33.109375,0.0,0.09375,0.125,0.265625,0.984375,2025-03-31,24,1117,203,0.8462121212121212
IND,48.046875,33.953125,0.0,0.046875,0.203125,0.5625,1.0,2025-03-31,24,1117,203,0.8462121212121212
NYK,51.203125,30.796875,0.0,0.03125,0.09375,0.5625,1.0,2025-03-31,24,1117,203,0.8462121212121212
LAC,46.921875,35.078125,0.0,0.015625,0.15625,0.375,0.859375,2025-03-31,24,1117,203,0.8462121212121212
ATL,40.078125,41.921875,0.0,0.015625,0.046875,0.09375,0.671875,2025-03-31,24,1117,203,0.8462121212121212
DAL,40.625,41.375,0.0,0.015625,0.015625,0.046875,0.234375,2025-03-31,24,1117,203,0.8462121212121212
MIA,37.359375,44.640625,0.0,0.0,0.015625,0.078125,0.328125,2025-03-31,24,1117,203,0.8462121212121212
PHO,38.0,44.0,0.0,0.0,0.015625,0.015625,0.0625,2025-03-31,24,1117,203,0.8462121212121212
POR,35.1875,46.8125,0.0,0.0,0.0,0.0,0.0,2025-03-31,24,1117,203,0.8462121212121212
SAS,34.3125,47.6875,0.0,0.0,0.0,0.0,0.0,2025-03-31,24,1117,203,0.8462121212121212
TOR,31.421875,50.578125,0.0,0.0,0.0,0.0,0.0,2025-03-31,24,1117,203,0.8462121212121212
BRK,26.453125,55.546875,0.0,0.0,0.0,0.0,0.0,2025-03-31,24,1117,203,0.8462121212121212
PHI,25.703125,56.296875,0.0,0.0,0.0,0.0,0.0,2025-03-31,24,1117,203,0.8462121212121212
NOP,23.546875,58.453125,0.0,0.0,0.0,0.0,0.0,2025-03-31,24,1117,203,0.8462121212121212
CHO,20.1875,61.8125,0.0,0.0,0.0,0.0,0.0,2025-03-31,24,1117,203,0.8462121212121212
WAS,18.1875,63.8125,0.0,0.0,0.0,0.0,0.0,2025-03-31,24,1117,203,0.8462121212121212
UTA,17.6875,64.3125,0.0,0.0,0.0,0.0,0.0,2025-03-31,24,1117,203,0.8462121212121212
BOS,60.953125,21.046875,0.34375,0.5,0.625,0.875,1.0,2025-04-07,25,1173,147,0.8886363636363637
OKC,66.828125,15.171875,0.1875,0.3125,0.453125,0.625,1.0,2025-04-07,25,1173,147,0.8886363636363637
LAL,49.90625,32.09375,0.078125,0.109375,0.171875,0.4375,1.0,2025-04-07,25,1173,147,0.8886363636363637
MIN,48.515625,33.484375,0.0625,0.09375,0.1875,0.546875,0.96875,2025-04-07,25,1173,147,0.8886363636363637
DEN,48.4375,33.5625,0.0625,0.09375,0.171875,0.484375,0.921875,2025-04-07,25,1173,147,0.8886363636363637
CLE,64.3125,17.6875,0.046875,0.1875,0.46875,0.71875,1.0,2025-04-07,25,1173,147,0.8886363636363637
HOU,53.6875,28.3125,0.046875,0.125,0.203125,0.453125,1.0,2025-04-07,25,1173,147,0.8886363636363637
NYK,51.96875,30.03125,0.046875,0.109375,0.15625,0.546875,1.0,2025-04-07,25,1173,147,0.8886363636363637
LAC,48.1875,33.8125,0.03125,0.140625,0.328125,0.4375,0.890625,2025-04-07,25,1173,147,0.8886363636363637
IND,49.359375,32.640625,0.03125,0.078125,0.21875,0.5625,1.0,2025-04-07,25,1173,147,0.8886363636363637
MIL,46.421875,35.578125,0.015625,0.046875,0.1875,0.515625,1.0,2025-04-07,25,1173,147,0.8886363636363637
SAC,40.0,42.0,0.015625,0.03125,0.046875,0.109375,0.25,2025-04-07,25,1173,147,0.8886363636363637
MEM,47.984375,34.015625,0.015625,0.015625,0.140625,0.25,0.859375,2025-04-07,25,1173,147,0.8886363636363637
